timestamp,from_id,rssi,snr,portnum
2026-08-27T13:45:49.187212,!d1da85e4,-98,4.5,RANGE_TEST_APP
2026-08-27T13:45:59.329478,!cae6820e,-94,4.5,RANGE_TEST_APP
2026-08-27T13:46:00.029723,!f96f5903,-114,-8.5,RANGE_TEST_APP
2026-08-27T13:46:04.314122,!d1da85e4,-101,3.5,RANGE_TEST_APP
2026-08-27T13:46:14.220370,!cae6820e,-98,4.0,RANGE_TEST_APP
2026-08-27T13:46:14.909513,!f96f5903,-103,1.5,RANGE_TEST_APP
2026-08-27T13:46:19.782523,!d1da85e4,-106,-1.5,RANGE_TEST_APP
2026-08-27T13:46:29.661775,!f96f5903,-107,-1.5,RANGE_TEST_APP
2026-08-27T13:46:30.264671,!cae6820e,-96,4.25,RANGE_TEST_APP
2026-08-27T13:46:34.472371,!d1da85e4,-92,5.25,RANGE_TEST_APP
2026-08-27T13:46:44.728327,!cae6820e,-94,4.75,RANGE_TEST_APP
2026-08-27T13:46:45.414801,!f96f5903,-103,1.75,RANGE_TEST_APP
2026-08-27T13:46:49.605554,!d1da85e4,-97,4.75,RANGE_TEST_APP
2026-08-27T13:46:59.591550,!cae6820e,-94,4.5,RANGE_TEST_APP
2026-08-27T13:47:00.332229,!f96f5903,-100,3.5,RANGE_TEST_APP
2026-08-27T13:47:04.565548,!d1da85e4,-97,4.25,RANGE_TEST_APP
2026-08-27T13:47:14.636044,!cae6820e,-91,5.25,RANGE_TEST_APP
2026-08-27T13:47:15.404063,!f96f5903,-104,1.5,RANGE_TEST_APP
2026-08-27T13:47:19.757657,!d1da85e4,-99,5.0,RANGE_TEST_APP
2026-08-27T13:47:29.993652,!cae6820e,-89,5.75,RANGE_TEST_APP
2026-08-27T13:47:34.832650,!d1da85e4,-95,4.75,RANGE_TEST_APP
2026-08-27T13:47:45.042768,!cae6820e,-90,5.0,RANGE_TEST_APP
2026-08-27T13:47:45.714634,!f96f5903,-99,4.0,RANGE_TEST_APP
2026-08-27T13:47:50.022745,!d1da85e4,-101,3.25,RANGE_TEST_APP
2026-08-27T13:48:00.192349,!cae6820e,-92,6.75,RANGE_TEST_APP
2026-08-27T13:48:00.875881,!f96f5903,-102,2.75,RANGE_TEST_APP
2026-08-27T13:48:05.012574,!d1da85e4,-93,4.5,RANGE_TEST_APP
2026-08-27T13:48:14.949979,!cae6820e,-90,5.25,RANGE_TEST_APP
2026-08-27T13:48:15.625048,!f96f5903,-105,0.5,RANGE_TEST_APP
2026-08-27T13:48:20.574623,!d1da85e4,-95,5.25,RANGE_TEST_APP
2026-08-27T13:48:30.476108,!cae6820e,-92,5.75,RANGE_TEST_APP
2026-08-27T13:48:31.207488,!f96f5903,-110,-4.5,RANGE_TEST_APP
2026-08-27T13:48:35.250288,!d1da85e4,-93,5.5,RANGE_TEST_APP
2026-08-27T13:48:45.556588,!cae6820e,-95,5.5,RANGE_TEST_APP
2026-08-27T13:48:46.244827,!f96f5903,-105,0.75,RANGE_TEST_APP
2026-08-27T13:48:50.478635,!d1da85e4,-93,5.0,RANGE_TEST_APP
2026-08-27T13:49:00.679604,!f96f5903,-108,-2.25,RANGE_TEST_APP
2026-08-27T13:49:02.390169,!cae6820e,-92,6.5,RANGE_TEST_APP
2026-08-27T13:49:05.543398,!d1da85e4,-96,5.5,RANGE_TEST_APP
2026-08-27T13:49:15.880376,!f96f5903,-102,2.75,RANGE_TEST_APP
2026-08-27T13:49:20.684464,!d1da85e4,-86,5.75,RANGE_TEST_APP
2026-08-27T13:49:27.453488,!cae6820e,-90,5.0,RANGE_TEST_APP
2026-08-27T13:49:30.950435,!f96f5903,-92,5.5,RANGE_TEST_APP
2026-08-27T13:49:36.063779,!d1da85e4,-82,5.25,RANGE_TEST_APP
2026-08-27T13:49:42.508232,!cae6820e,-78,6.0,RANGE_TEST_APP
2026-08-27T13:49:44.634569,!cae6820e,-84,6.0,POSITION_APP
2026-08-27T13:49:47.143906,!f96f5903,-100,3.25,RANGE_TEST_APP
2026-08-27T13:49:50.377135,!cae6820e,-79,6.5,NODEINFO_APP
2026-08-27T13:49:52.211348,!d1da85e4,-84,6.5,RANGE_TEST_APP
2026-08-27T13:49:57.667185,!cae6820e,-88,5.5,RANGE_TEST_APP
2026-08-27T13:50:01.295004,!f96f5903,-84,5.75,RANGE_TEST_APP
2026-08-27T13:50:05.963678,!d1da85e4,-85,5.5,RANGE_TEST_APP
2026-08-27T13:50:12.650247,!cae6820e,-83,5.75,RANGE_TEST_APP
2026-08-27T13:50:16.349943,!f96f5903,-89,5.25,RANGE_TEST_APP
2026-08-27T13:50:20.895459,!d1da85e4,-88,5.0,RANGE_TEST_APP
2026-08-27T13:50:27.898172,!cae6820e,-81,5.5,RANGE_TEST_APP
2026-08-27T13:50:31.352214,!f96f5903,-77,6.5,RANGE_TEST_APP
2026-08-27T13:50:36.194806,!d1da85e4,-65,6.25,RANGE_TEST_APP
2026-08-27T13:50:42.960944,!cae6820e,-49,6.25,RANGE_TEST_APP
2026-08-27T13:50:46.479341,!f96f5903,-38,6.5,RANGE_TEST_APP
2026-08-27T13:50:51.277228,!d1da85e4,-27,7.0,RANGE_TEST_APP
